servlets.FullTextSearch.doGet [594120637,257645038]
19-Mar-2017 21:23:02.543 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1473379,1253377]
19-Mar-2017 21:23:02.589 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1474088,1257669]
19-Mar-2017 21:23:02.642 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1499891,1275309]
19-Mar-2017 21:23:02.684 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1824968,1597413]
19-Mar-2017 21:23:02.727 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1438191,1223841]
19-Mar-2017 21:23:02.770 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1850322,1608345]
19-Mar-2017 21:23:02.857 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1998821,1763565]
19-Mar-2017 21:23:02.902 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [2334532,1420818]
19-Mar-2017 21:23:02.944 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [865456,683234]
19-Mar-2017 21:23:02.993 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [857919,652413]
19-Mar-2017 21:23:03.044 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1464651,1231518]
19-Mar-2017 21:23:03.087 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [791235,613456]
19-Mar-2017 21:23:03.129 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [939664,725116]
19-Mar-2017 21:23:03.172 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [878495,697003]
19-Mar-2017 21:23:03.214 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [817117,627520]
19-Mar-2017 21:23:03.255 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [858206,649582]
19-Mar-2017 21:23:03.311 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [5579277,5326015]
19-Mar-2017 21:23:03.353 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [881165,686149]
19-Mar-2017 21:23:03.400 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1525667,1300304]
19-Mar-2017 21:23:03.444 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1512765,1283827]
19-Mar-2017 21:23:03.486 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [868679,674757]
19-Mar-2017 21:23:03.529 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [846422,663763]
19-Mar-2017 21:23:03.571 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [951391,762792]
19-Mar-2017 21:23:03.613 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1427557,1193070]
19-Mar-2017 21:23:03.658 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1884368,1648692]
19-Mar-2017 21:23:03.701 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1448761,1182757]
19-Mar-2017 21:23:03.745 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [821237,631105]
19-Mar-2017 21:23:03.788 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [823811,641341]
19-Mar-2017 21:23:03.831 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1427040,1214958]
19-Mar-2017 21:23:03.873 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1432484,1214862]
19-Mar-2017 21:23:03.932 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1476637,1261311]
19-Mar-2017 21:23:03.975 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1561349,1307174]
19-Mar-2017 21:23:04.017 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1400733,1187169]
19-Mar-2017 21:23:04.060 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1440558,1215146]
19-Mar-2017 21:23:04.104 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1494838,1279541]
19-Mar-2017 21:23:04.155 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1944607,1664111]
19-Mar-2017 21:23:04.200 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1981209,1744520]
19-Mar-2017 21:23:04.243 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [862121,684724]
19-Mar-2017 21:23:04.289 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1468478,1239636]
19-Mar-2017 21:23:04.356 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [821524,634442]
19-Mar-2017 21:23:04.398 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1604738,1379939]
19-Mar-2017 21:23:04.441 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1481080,1260363]
19-Mar-2017 21:23:04.485 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1921656,1683281]
19-Mar-2017 21:23:04.528 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1490355,1262373]
19-Mar-2017 21:23:04.572 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1539177,1308490]
19-Mar-2017 21:23:04.615 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [943394,753820]
19-Mar-2017 21:23:04.657 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [824822,634953]
19-Mar-2017 21:23:04.699 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1515078,1295114]
19-Mar-2017 21:23:04.745 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2204928,1973832]
19-Mar-2017 21:23:04.788 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1384352,1171976]
19-Mar-2017 21:23:04.872 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1414818,1189760]
19-Mar-2017 21:23:04.915 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [839904,656577]
19-Mar-2017 21:23:04.960 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1493081,1276856]
19-Mar-2017 21:23:05.012 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [854834,673283]
19-Mar-2017 21:23:05.056 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1474796,1247764]
19-Mar-2017 21:23:05.100 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [809399,621425]
19-Mar-2017 21:23:05.144 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1546006,1325701]
19-Mar-2017 21:23:05.191 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2550337,2291274]
19-Mar-2017 21:23:05.239 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1823207,1603974]
19-Mar-2017 21:23:05.286 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1529869,1307514]
19-Mar-2017 21:23:05.342 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1436361,1222307]
19-Mar-2017 21:23:05.390 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1785315,1559044]
19-Mar-2017 21:23:05.431 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1421950,1206236]
19-Mar-2017 21:23:05.473 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1572434,1333601]
19-Mar-2017 21:23:05.516 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1943493,1681368]
19-Mar-2017 21:23:05.560 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [2542947,2255116]
19-Mar-2017 21:23:05.609 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1630458,1404978]
19-Mar-2017 21:23:05.653 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2374119,2155541]
19-Mar-2017 21:23:05.695 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1881572,1623998]
19-Mar-2017 21:23:05.736 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [878400,698987]
19-Mar-2017 21:23:05.783 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1479896,1266261]
19-Mar-2017 21:23:05.828 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1395789,1177455]
19-Mar-2017 21:23:05.879 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1522369,1310980]
19-Mar-2017 21:23:05.924 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1826404,1602835]
19-Mar-2017 21:23:05.967 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1585886,1359297]
19-Mar-2017 21:23:06.022 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1915626,1669894]
19-Mar-2017 21:23:06.074 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [839733,653427]
19-Mar-2017 21:23:06.116 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1494105,1270864]
19-Mar-2017 21:23:06.162 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1440946,1219129]
19-Mar-2017 21:23:06.206 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1722907,1458322]
19-Mar-2017 21:23:06.251 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [795454,610067]
19-Mar-2017 21:23:06.295 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1487265,1268565]
19-Mar-2017 21:23:06.338 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [942517,760645]
19-Mar-2017 21:23:06.380 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [815142,637463]
19-Mar-2017 21:23:06.429 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [772622,596316]
19-Mar-2017 21:23:06.471 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1489381,1256328]
19-Mar-2017 21:23:06.512 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1436918,1205565]
19-Mar-2017 21:23:06.554 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [892440,713684]
19-Mar-2017 21:23:06.597 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1527454,1299632]
19-Mar-2017 21:23:06.641 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1501148,1251954]
19-Mar-2017 21:23:06.688 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1438870,1213317]
19-Mar-2017 21:23:06.729 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [820046,642078]
19-Mar-2017 21:23:06.772 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1897663,1677971]
19-Mar-2017 21:23:06.817 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1398635,1178694]
19-Mar-2017 21:23:06.903 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [2115055,1327682]
19-Mar-2017 21:23:06.947 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1379423,1137844]
19-Mar-2017 21:23:06.990 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1354898,1136823]
19-Mar-2017 21:23:07.033 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1515676,1284758]
19-Mar-2017 21:23:07.077 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [832920,645080]
19-Mar-2017 21:23:07.121 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [858207,671113]
19-Mar-2017 21:23:07.166 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1485724,1229767]
19-Mar-2017 21:23:07.210 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [814841,623463]
19-Mar-2017 21:23:07.256 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1598358,1379586]
19-Mar-2017 21:23:07.297 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [846263,668294]
19-Mar-2017 21:23:07.343 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1372317,1134376]
19-Mar-2017 21:23:07.387 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [825741,634625]
19-Mar-2017 21:23:07.433 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1917620,1684705]
19-Mar-2017 21:23:07.477 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1420736,1201533]
19-Mar-2017 21:23:07.520 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1505156,1282152]
19-Mar-2017 21:23:07.562 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1399619,1177090]
19-Mar-2017 21:23:07.604 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [935340,745919]
19-Mar-2017 21:23:07.646 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [856067,671007]
19-Mar-2017 21:23:07.688 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [901207,703678]
19-Mar-2017 21:23:07.731 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1864103,1627518]
19-Mar-2017 21:23:07.777 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [927139,719920]
19-Mar-2017 21:23:07.820 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1584967,1340856]
19-Mar-2017 21:23:07.865 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1518610,1294833]
19-Mar-2017 21:23:07.908 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1569585,1346330]
19-Mar-2017 21:23:07.949 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [911928,732745]
19-Mar-2017 21:23:08.004 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [801480,618946]
19-Mar-2017 21:23:08.047 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1992525,1720696]
19-Mar-2017 21:23:08.099 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [2401322,2135593]
19-Mar-2017 21:23:08.143 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1551813,1288340]
19-Mar-2017 21:23:08.196 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1559165,1311726]
19-Mar-2017 21:23:08.238 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1383560,1162717]
19-Mar-2017 21:23:08.283 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1492075,1279568]
19-Mar-2017 21:23:08.329 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [3510538,2274676]
19-Mar-2017 21:23:08.383 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1529553,1271980]
19-Mar-2017 21:23:08.426 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1409392,1198947]
19-Mar-2017 21:23:08.471 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1434444,1183415]
19-Mar-2017 21:23:08.514 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1886524,1660378]
19-Mar-2017 21:23:08.556 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1513024,1301730]
19-Mar-2017 21:23:08.599 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1470032,1248370]
19-Mar-2017 21:23:08.641 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [925291,753390]
19-Mar-2017 21:23:08.692 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1467147,1244225]
19-Mar-2017 21:23:08.736 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [825561,650359]
19-Mar-2017 21:23:08.783 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1400818,1179647]
19-Mar-2017 21:23:08.826 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [852552,664276]
19-Mar-2017 21:23:08.911 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1451236,1238759]
19-Mar-2017 21:23:08.961 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1435472,1212993]
19-Mar-2017 21:23:09.004 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1960839,1725110]
19-Mar-2017 21:23:09.049 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1445344,1211670]
19-Mar-2017 21:23:09.100 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1556979,1335494]
19-Mar-2017 21:23:09.143 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [873632,693592]
19-Mar-2017 21:23:09.185 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [838434,642187]
19-Mar-2017 21:23:09.229 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1475374,1248359]
19-Mar-2017 21:23:09.273 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1406822,1195734]
19-Mar-2017 21:23:09.315 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [789506,602972]
19-Mar-2017 21:23:09.360 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1417727,1199966]
19-Mar-2017 21:23:09.401 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [872861,697723]
19-Mar-2017 21:23:09.452 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [6506108,6284153]
19-Mar-2017 21:23:09.494 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [987325,783924]
19-Mar-2017 21:23:09.539 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1451657,1218214]
19-Mar-2017 21:23:09.589 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1491854,1257900]
19-Mar-2017 21:23:09.631 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1580766,1303855]
19-Mar-2017 21:23:09.675 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1454055,1225270]
19-Mar-2017 21:23:09.721 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1538933,1315206]
19-Mar-2017 21:23:09.764 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1479295,1255927]
19-Mar-2017 21:23:09.813 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [892436,667859]
19-Mar-2017 21:23:09.855 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [887957,682741]
19-Mar-2017 21:23:09.900 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [806478,605741]
19-Mar-2017 21:23:09.962 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [19340747,18912102]
19-Mar-2017 21:23:10.005 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1505671,1219378]
19-Mar-2017 21:23:10.051 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1452078,1222093]
19-Mar-2017 21:23:10.098 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [800111,622013]
19-Mar-2017 21:23:10.141 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1408756,1196499]
19-Mar-2017 21:23:10.186 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [926984,738888]
19-Mar-2017 21:23:10.228 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [791316,616512]
19-Mar-2017 21:23:10.269 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [785888,605246]
19-Mar-2017 21:23:10.312 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [840150,636856]
19-Mar-2017 21:23:10.360 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1431136,1207340]
19-Mar-2017 21:23:10.404 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [834338,656056]
19-Mar-2017 21:23:10.447 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1850747,1594775]
19-Mar-2017 21:23:10.493 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [829794,611979]
19-Mar-2017 21:23:10.535 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1628817,1296883]
19-Mar-2017 21:23:10.591 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [872686,695776]
19-Mar-2017 21:23:10.635 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1531997,1320238]
19-Mar-2017 21:23:10.678 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [806740,632674]
19-Mar-2017 21:23:10.719 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [829399,651891]
19-Mar-2017 21:23:10.764 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1454668,1245504]
19-Mar-2017 21:23:10.815 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [902209,711401]
19-Mar-2017 21:23:10.865 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1412131,1178599]
19-Mar-2017 21:23:10.953 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1556067,780747]
19-Mar-2017 21:23:10.996 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1392466,1184602]
19-Mar-2017 21:23:11.038 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [708982,552806]
19-Mar-2017 21:23:11.090 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [916636,742731]
19-Mar-2017 21:23:11.132 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [766599,568698]
19-Mar-2017 21:23:11.174 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [752332,581612]
19-Mar-2017 21:23:11.218 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1455702,1228883]
19-Mar-2017 21:23:11.261 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1408920,1187198]
19-Mar-2017 21:23:11.306 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1359385,1142542]
19-Mar-2017 21:23:11.348 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1346254,1146078]
19-Mar-2017 21:23:11.390 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1239335,1054610]
19-Mar-2017 21:23:11.434 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [757031,597303]
19-Mar-2017 21:23:11.478 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1514433,1295740]
19-Mar-2017 21:23:11.520 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [797322,613915]
19-Mar-2017 21:23:11.566 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1465387,1237376]
19-Mar-2017 21:23:11.609 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [702454,537144]
19-Mar-2017 21:23:11.654 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1365930,1167827]
19-Mar-2017 21:23:11.704 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1576381,1369668]
19-Mar-2017 21:23:11.747 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1442433,1239158]
19-Mar-2017 21:23:11.800 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [2487644,2228015]
19-Mar-2017 21:23:11.841 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [756272,562397]
19-Mar-2017 21:23:11.883 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [770575,594554]
19-Mar-2017 21:23:11.925 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1366973,1155394]
